State,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12
Montana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,171,197,209,218,233,234,243,243,273,296,306,325,339,339,352,356,382,392,397,404,404,404,410,417,417,420,422,422,423,425,430,431,431,431,431,434,437,440,440,441,441,441,441,441,444,445,448,448,456,461,462,464,467,470,472,475,475,485,487,487,489,510,510,510,535,538,545,546,548,548,548,566,571,572,589,604,604,609,642,658,672,678,678,678,678,716,759,796,855,864,865,875,884,915,970,992,1075,1075,1334,1493,1543,1587,1815,1977,2079,2090,2104,2212,2240,2331,2456,2466,2653,2766,2820,2964,3122,3255,3275,3413,3542,3598,3937,4011,4123,4145,4162,4206,4357,4434,4798,4815,4816,4842,4891,4983,5024,5172,5278,5283,5330,5459,5584,5727,5821,6219,6243,6246,6270,6318,6732,6795,6824,6830,6842,7150,7186,7401,7500,7553,7807,7876,7937,8510,8634,8681,8749,8779,8839,9093,9256,9428,9569,9601,9597,9649,10172,10518,10656,10863,11361,11361,11481
Nebraska,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6743,7005,7598,7957,8255,8455,8637,8820,8946,9229,9610,9879,10121,10351,10529,10761,11066,11312,11565,11776,11980,12099,12099,12314,12698,13053,13322,13547,13737,13807,14022,14200,14340,14641,14759,14927,15031,15206,15499,15724,15860,16025,16205,16324,16501,16665,16801,17112,17237,17389,17499,17745,17999,18097,18097,18520,18702,18802,18997,19172,19325,19575,19677,19764,19885,20176,20333,20746,20896,21113,21312,21463,21463,22004,22251,22483,22647,22798,22941,23292,23608,23878,24155,24326,24524,24689,25009,25282,25727,25969,26177,26363,26466,26766,26973,27473,27710,27921,28051,28175,28513,28816,29167,29405,29597,29799,29966,30254,30509,30509,30509,31047,31212,31383,31774,32238,32584,32824,33087,33198,33362,33820,34090,34395,34613,34830,35052,35295,35456,36091,36091,36446
Nevada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,158,182,182,182,185,200,203,205,205,205,182,183,185,198,244,272,272,272,355,334,336,339,339,359,359,359,374,401,406,428,428,428,459,464,501,512,522,522,522,522,557,557,560,604,627,627,636,640,640,641,652,652,652,653,658,666,682,684,684,684,689,689,714,727,727,727,727,742,743,754,759,764,764,764,789,800,826,834,842,842,842,867,874,917,975,994,994,994,1019,1054,1061,1085,1127,1127,1127,1158,1209,1234,1251,1297,1297,1297,1326,1361,1385,1393,1423,1423,1423,1498,1518,1540,1567,1599,1599,1599,1611,1672,1705,1718,1725,1725,1725,1773,1798,1817,1817,1853,1853,1853,1853,1920,1925,1937,1930,1930,1930,1938,1973,1980,1997,2012,2012,2012,2026,2052,2059,2062,2075,2075,2075,2080,2093,2220,2226,2231,2231,2231,2241,2242,2261,2261,2270,2270,2270,2270
New Hampshire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,239,249,365,365,455,468,513,521,521,546,550,578,578,777,779,798,936,980,980,980,1107,1017,1019,1105,1110,1165,1210,1228,1229,1231,1234,1236,1247,1254,1258,1268,1269,1275,1388,1767,2197,2197,2204,2434,2550,2691,2730,2802,2940,2948,2954,3071,3157,3187,3319,3319,3392,3392,3501,3585,3665,3843,3905,4041,4041,4067,4104,4140,4209,4244,4275,4290,4316,4358,4381,4381,4401,4435,4435,4463,4491,4508,4597,4597,4684,4706,4758,4817,4831,4897,5013,5027,5056,5101,5125,5188,5188,5251,5251,5286,5316,5341,5345,5438,5438,5438,5688,5688,5710,5722,5794,5794,5820,5848,5915,5923,5941,6049,6063,6095,6126,6162,6190,6190,6264,6287,6302,6333,6347,6367,6367,6405,6428,6450,6484,6510,6542,6554,6571,6600,6615,6615,6634,6675,6727,6742,6766,6805,6825,6825,6867,6870,6920,6953,6987,7022,7083,7104,7117,7164,7201,7201,7259,7303,7325,7325,7379,7379,7430,7463,7463,7534,7636,7655,7655,7710,7785,7845,7898,7898,7945,7945,8002
New Jersey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15642,15642,15642,15642,15642,15642,15642,15642,15642,15642,15642,15642,15642,15642,15642,15642,15642,15642,22939,23299,23496,23657,23945,24236,24491,24762,25040,25253,25384,25552,25804,26084,26301,26560,26703,26815,27008,27231,27433,27641,27824,27941,28036,28207,28376,28509,28606,28714,28819,28872,28966,29101,29209,29318,29450,29522,29517,29627,29740,29855,29967,30092,30163,30213,30300,30383,30464,30565,30660,30729,30774,30844,30938,31014,31092,31190,31261,31318,31400,31400,31400,31400,31405,31448,31781,31850,31925,32001,32061,32133,32275,32313,32365,32423,32475,32475,32475,32660,32697,32749,32811,32956,32956,32977,33013,33223,33223,33223,33223,33264,33320,33381,33403,33451,33490,33533,33555,33615,33626,33646,33692,33744,33778,33827,33893,33912,33949,33991,34038,34075,34112,34169,34202,34226,34255,34290,34345,34397,34430,34458,34472,34503,34546,34572,34601,34637,34672,34697,34729,34650,34650,34650,34650,34805,34842,34859,34894,34935,34979,35031,35070,35102,35145,35195,35247,35326,35404,35464
New Mexico,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,295,304,340,353,353,382,465,487,501,529,547,614,614,614,650,666,705,734,760,785,812,832,842,964,1073,1125,1189,1268,1285,1300,1434,1515,1576,1671,1739,1755,1796,1882,1985,2041,2149,2357,2464,2522,2564,2638,2684,2728,2835,2853,2888,2960,3013,3115,3206,3286,3307,3380,3699,3806,3983,3983,4072,4114,4160,4217,4351,4439,4512,4684,4684,4742,4874,4984,5047,5149,5251,5264,5296,5393,5514,5627,5802,5845,5860,5902,5986,6051,6118,6181,6271,6322,6363,6429,6496,6578,6654,6736,6764,6814,6870,6974,7056,7156,7268,7349,7459,7657,8015,8015,8139,8286,8343,8463,8685,8828,8950,9166,9262,9319,9428,9612,9744,9980,10182,10391,10481,10602,10976,11145,11145,11312,11458,11539,11668,11909,12193,12446,12679,12820,12913,12960,13073,13180,13283,13412,13460,13530,13604,13701,13928,14120,14276,14396,14407,14470,14634,14842,15106,15256,15342,15412,15518,15586,15669,15825,16020,16211,16301,16422,16565,16671,16926,17055,17210,17270,17330,17489,17766,18045,18335,18621,18680
New York,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23887,23887,23887,23887,23887,23887,23887,23887,23887,23887,23887,23887,23887,23887,23887,23887,51630,53238,54771,56187,57540,58950,58950,58950,54597,55547,56378,57180,58006,58363,58679,59193,59758,60302,60796,61381,61681,61886,61886,62826,63292,63292,64080,64280,64443,64632,64954,65289,65609,65934,66110,66262,66502,66756,66992,67261,67544,67687,67808,68019,68211,68399,68584,68761,68851,68938,69085,69243,69377,69506,69506,69710,69710,69710,70010,70010,70010,70010,70435,70487,70590,70698,70794,70877,70968,71040,71091,71185,71279,71371,71477,71565,71643,71692,71782,71867,71970,72064,72161,72229,72302,72386,72466,72552,72632,72716,72766,72813,72900,72973,73055,73134,73222,73279,73326,73410,73472,73530,73609,73689,73736,73779,73842,73907,73997,74081,74154,74207,74258,74328,74406,74485,74553,74640,74684,74731,74791,74850,74923,74990,75062,75100,75142,75203,75255,75307,75366,75425,75471,75503,75539,75584,75649,75707,75767,75814,75847,75903,75962,76036,76101,76179,76218,76246,76306,76382,76456,76528,76595,76649,76649,76754,76834,76834,77004,77090,77141,77192,77267,77351,77432,77514,77631,77631
North Carolina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,9115,9115,9115,9115,9115,9115,9115,11637,11637,11637,11637,11637,11637,11637,14954,14954,14954,14954,14954,14954,14954,18860,18860,18860,18860,18860,18860,18860,23653,23653,23653,23653,23653,23653,23653,29219,29219,29219,29219,29219,29219,29219,36921,36921,36921,36921,36921,36921,36921,45538,45538,45538,45538,45538,45538,45538,55318,55318,55318,55318,55318,55318,55318,67124,67124,67124,67124,67124,67124,67124,78707,78707,78707,78707,78707,78707,78707,92302,92302,92302,92302,92302,92302,92302,105093,105093,105093,105093,105093,105093,105093,105093,116969,116969,116969,116969,116969,116969,127749,127749,127749,127749,127749,127749,127749,136630,136630,136630,136630,136630,136630,136630,145884,145884,145884,145884,145884,145884,145884,156652,156652,156652,156652,156652,156652,156652,167257,167257,167257,167257,167257,167257,167257,176422,176422,176422,176422,176422,176422,176422,184422,184422,184422,184422,184422,184422,184422,192644,192644,192644,192644,192644,192644,192644,206471
North Dakota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,127,138,142,163,172,183,189,189,214,229,269,285,310,326,350,409,437,458,482,510,517,540,559,582,601,714,762,792,846,877,969,1007,1071,1111,1178,1219,1269,1302,1340,1405,1451,1496,1551,1701,1762,1793,1882,1943,1959,2078,2127,2169,2209,2242,2268,2307,2336,2450,2482,2515,2573,2630,2658,2683,2720,2756,2809,2840,2882,2910,2952,3008,3044,3064,3090,3119,3139,3163,3195,3210,3235,3266,3288,3324,3350,3413,3447,3464,3496,3533,3570,3653,3685,3760,3796,3903,4029,4131,4219,4319,4407,4475,4545,4671,4752,4829,4957,5087,5181,5289,5396,5396,5590,5715,5837,5949,6164,6268,6355,6434,6668,6815,6953,7066,7161,7249,7343,7485,7629,7718,7841,7968,8064,8206,8410,8545,8666,8808,9018,9079,9295,9610,9834,10051,10310,10640,10821,11080,11452,11733,11930,12177,12450,12655,12903,13328,13628,13828,14060,14319,14558,14841,15220,15476,15757,16104,16481,16727,17080,17511,17938,18272,18691,19079,19497,19892,20392,20847,21242,21755,22123,22500,22846
Ohio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38987,39423,39903,40460,40813,41438,42111,42111,43435,44101,44663,45194,46282,47303,48330,49302,50280,51086,51860,53077,54426,55702,56823,57731,58465,59413,61056,62695,64311,65788,67319,68394,69501,71338,72950,74612,75975,77429,78435,79321,80885,82310,83642,84904,86018,86926,87764,89068,90436,91656,92736,93914,94825,95554,96728,97823,99035,100127,101185,101944,102631,104024,105065,106095,107083,107972,108578,108578,110279,111201,112140,113053,114066,114906,115708,117130,118443,119690,120858,121911,122671,123423,124774,126023,127239,128369,129498,130193,130859,131708,132980,134216,135301,136330,137038,137633,138807,139831,140808,141642,142479,143123,143826
Oklahoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,865,865,1060,1115,1240,1331,1515,1575,1614,1702,1772,1884,1961,2080,2139,2167,2260,2319,2401,2467,2554,2635,2682,2830,2909,2985,3064,3154,3204,3241,3423,3559,3660,3801,3945,3983,4008,4135,4266,4361,4533,4645,4688,4714,4823,5135,5236,5340,5435,5492,5511,5599,5711,5781,5781,5867,5981,6014,6073,6166,6263,6391,6495,6578,6628,6765,6898,6898,7212,7414,7531,7648,7888,8144,8507,8817,9155,9397,9587,10085,10605,11048,11519,11965,12246,12432,13005,13538,14100,14648,15136,15485,15815,16635,17366,18095,18766,19186,19466,19750,19750,21596,22441,23277,24053,24698,25252,26363,27386,28411,29187,30282,30820,31165,32319,33383,34320,35001,35745,36052,36378,37193,37988,38655,39282,39907,40224,40531,41370,42047,42695,43417,44035,44409,44660,45516,46414,47186,47762,48607,48933,49184,49989,50646,51447,52123,52740,53059,53414,54269,55405,56531,57383,58125,58560,59007,59993,61026,62144,63135,63960,64467,64941,65482,66779,67807,68911,69754,69754,70808,71957,73100,74483,75753,77004,77606,78155,79219,80211,81289,82482,83633,84520,85265
Oregon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,860,860,860,1125,1125,1125,1125,1125,1125,1125,1406,1406,1406,1406,1406,1406,1406,1406,1406,1376,1376,1376,1376,1795,1795,1981,1981,2137,2152,2164,2164,2199,2199,2214,2237,2237,2237,2313,2332,2350,2370,2396,2396,2396,2431,2457,2502,2533,2533,2533,2588,2604,2604,2649,2649,2649,2649,2700,2722,2722,2759,2759,2759,2759,2846,2877,2877,2977,3009,3009,3009,3094,3129,3129,3199,3199,3225,3225,3338,3381,3381,3509,3541,3541,3541,3684,3736,3736,3835,3872,3872,3872,3960,3960,4037,4065,4111,4111,4111,4226,4226,4282,4282,4355,4355,4355,4419,4468,4468,4566,4566,4589,4589,4634,4747,4747,4789,4859,4884,4884,4884,4938,5144,5144,5198,5198,5198,5198,5252,5277,5291,5310,5310,5310,5310,5353,5365,5376,5376,5391,5391,5431,5431,5475,5484,5490,5490,5490,5490,5538,5720,5738,5738,5752,5752,5826,5870,5870,5870,5870,5870,5870,5870
Pennsylvania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37767,39519,40627,40911,41868,43038,44826,46370,47133,48190,48428,48838,49915,51019,52069,52560,53670,53670,53670,54560,55665,56939,58061,58310,58549,59612,59863,60979,62186,62574,62932,64105,64502,64502,65340,65808,65808,66686,67070,67552,68048,68697,69217,69712,70086,70437,70437,70953,71507,72284,72910,73354,73721,74436,74436,74818,75603,76183,76780,76780,77073,77547,78268,79178,79968,80568,81198,82038,82663,83308,84036,85831,86328,86757,86256,87942,88555,90304,90930,90930,91978,92616,94481,95254,95901,96564,98323,98626,99207,99657,101552,102106,102743,103238,104873,105328,105734,106236,106912,108923,109473,109900,109183,111201,110784,112882,112286,114239,114687,113690,115857,116339,117165,117920,117920,118951,119895,120531,121296,121920,122872,122872,123665,122833,123560,125785,126446,127290,127290,128597,127829,130352,131300,132252,132252,134098,134649,135499,134907,136021,137139,138550,138550,140376
Rhode Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,135,135,168,182,196,217,244,267,315,315,342,377,410,433,452,466,391,461,485,531,565,601,639,665,696,730,772,809,841,863,886,903,919,947,972,1012,1023,1030,1047,1084,1106,1119,1119,1158,1175,1186,1206,1225,1252,1281,1302,1311,1326,1336,1336,1336,1390,1398,1406,1419,1435,1435,1435,1474,1479,1489,1502,1515,1515,1515,1554,1562,1573,1588,1600,1600,1600,1627,1631,1638,1644,1657,1657,1657,1657,1677,1683,1684,1685,1685,1685,1691,1692,1707,1711,1717,1717,1717,1738,1741,1749,1759,1769,1769,1769,1792,1803,1810,1813,1823,1823,1823,1838,1848,1855,1866,1876,1876,1876,1900,1911,1929,1943,1953,1953,1953,1982,2004,2013,2021,2031,2031,2031,2052,2059,2069,2073,2084,2084,2084,2108,2113,2130,2137,2147,2147,2147,2147,2179,2185,2197,2201,2201,2201,2223,2228,2235,2236,2244,2244,2244,2268,2272,2275,2278,2278,2278,2278,2278,2316,2322,2342,2346,2346,2346,2381,2393,2402,2408,2422,2422,2422,2422
South Carolina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2633,2633,2063,2063,3317,3317,3701,3701,3701,3701,2830,3252,3252,3622,3622,3622,3622,3622,3816,3816,3816,4120,4120,4120,6817,6817,4914,5076,5076,5076,5076,5451,5451,5451,5743,5743,5743,6063,6102,6102,6102,6459,6459,6459,6459,6976,6976,6976,7347,7347,7347,7347,7928,7928,7928,8682,8682,8682,8682,9734,9734,9734,10790,10790,10790,10790,12317,12317,12317,13456,13456,13456,13456,15471,15471,15471,16994,16994,16994,16994,19181,19181,19181,20956,20956,20957,20957,23849,23849,23849,23849,23849,22553,22553,27062,27062,27062,29378,29378,29378,29378,32859,32859,32859,32859,32859,32859,32859,32859,32859,32859,37798,37798,37798,37798,40837,40837,40837,42730,42730,42730,42730,54194,45205,45205,46118,46118,46118,46118,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,51431,68748,67491,68079,68854,69629,70028,70430,73136,71691,74499,72951,72951,73973,74272,74949,75768,76477,77102,77700,78115,78431
